Date,Series1,Series2,Series3,Series4,Series5,Series6,Series7,Series8
189,0.666584858504142,0.07702231353350641,0.189156767760428,0.3501985499055609,0.13368308091016068,0.9786303702900184,0.25522986864397157,0.6672777990374915
190,0.8441695148944841,0.7266000546792758,0.6225752549935754,0.8076647519479314,0.7007423039654423,0.0075220321454065875,0.9441289244840977,0.8557906045869087
191,0.16669472316226663,0.6312644493225158,0.8308336563790204,0.030903182803715734,0.9569699768487459,0.9588282711373625,0.7374683688192231,0.15963630546887253
192,0.7149495973703042,0.2676967503905102,0.036806498630822304,0.8204487348427193,0.7327226088502486,0.5734433741053767,0.4212561994060351,0.3619145894521587
193,0.3587730598565271,0.14526611202516393,0.4647818079148067,0.4227987023374281,0.5753718638301922,0.5581260856114666,0.3188773671217109,0.46677068663720034
194,0.018906670195158237,0.6475719643129066,0.5171800578914211,0.5047815957782051,0.8188459873249044,0.8564279912329034,0.0198443142197664,0.13619052604320625
195,0.31864968130992355,0.35107382819494315,0.8156752584164377,0.6471459323088997,0.07185987967280039,0.14986532575270362,0.23757362398965165,0.5158540509349535
196,0.5028451697089108,0.1494679926527297,0.28983572027693494,0.7272136927209788,0.6068803587456765,0.610664638632172,0.5572927342379467,0.9910334781107365
197,0.748773341606884,0.43557476698259145,0.2738943912061542,0.6748091779199603,0.13616395344645305,0.5506749448768952,0.37208971902381693,0.4435120485112193
198,0.7626600095922923,0.26647144015861546,0.16435698696157186,0.7651644487589448,0.5761351219649952,0.43966721251217233,0.3257937122776401,0.11372037544252334
199,0.3409023213145118,0.03092925128334112,0.17598185039983916,0.5361346226982754,0.321048232174343,0.5801127322536435,0.6254295258708903,0.46878509296266946
200,0.23937593634708,0.09508525947330138,0.4708481130239184,0.2614735658394456,0.40360988171206114,0.13541558138341314,0.38017762299228497,0.9847414030654531
201,0.23333678744494368,0.2629972185921813,0.6668668599063934,0.9143679593123724,0.7695162539951216,0.2856217231444559,0.7524008767441783,0.6625857930306724
202,0.2764735006275949,0.6108419751919395,0.30045545605924673,0.2586449544971845,0.5707147088310164,0.8701128901948769,0.6273665645369947,0.7754780577215225
203,0.841341175154112,0.14675298483689514,0.6317700925991816,0.5604272434205588,0.4924854073481829,0.3224214185814863,0.030411628318733563,0.586784317577354
204,0.4998489018710611,0.23236991502420912,0.25367300516727365,0.07287023734715148,0.4522173847047207,0.9150302081533346,0.7721983879498124,0.06214889265074386
205,0.009132528558912001,0.08823229442205793,0.19133561582647418,0.3471135700114001,0.9162586698768592,0.17554602751840187,0.7929162828170249,0.4966107585194849
206,0.693996282115232,0.4740489375563085,0.9576281702351261,0.9158986699738055,0.07949205294836759,0.7919081218685428,0.5526930127888295,0.4335696250606824
207,0.22579102342693236,0.3102599312603904,0.48038745861407717,0.9176241261009995,0.7717169188437022,0.06189380672563505,0.02833191298986848,0.39908089341180975
208,0.8368279588966083,0.020736734671139123,0.9474930775837563,0.1996677888118199,0.9846518176269795,0.7858098058615981,0.4080513712894063,0.36287946394655446
209,0.9113768710845952,0.37991652806537146,0.39582662439293437,0.05016957670263833,0.6571799384682688,0.5054779429000196,0.9748513446374543,0.7538114149213894
210,0.9417689684554441,0.221392000965132,0.3863287788211538,0.5431565116198619,0.9347658137049012,0.08193707187841814,0.36209660439447433,0.8898747675680524
211,0.19163813990501077,0.35513926149422026,0.058853839822367915,0.005245146001054302,0.3165036600824983,0.4741930444549074,0.7912061321295409,0.2555485469955553
212,0.9384526812898744,0.671727406975219,0.40767271233285385,0.9582456772892146,0.550549863623778,0.9497712787308884,0.013983523243879414,0.31013073646220335
213,0.19505014060895431,0.4033491068598948,0.9958809022431414,0.21421023152172536,0.07954819321614903,0.20667707835200155,0.7896512138234534,0.7885646107847296
214,0.662583158851254,0.9938243206008036,0.0009148575329502862,0.36468168210025687,0.2631194060701567,0.471095472057656,0.9180288263324284,0.3966883029373556
215,0.7064400482138011,0.5351177084078005,0.9361244473644613,0.4888427331119498,0.1758663194018928,0.025413698548986008,0.5144638637308439,0.6373121815104335
216,0.8252591179459033,0.4936787068597147,0.09296676432691331,0.691867885386614,0.9967852311605251,0.6381996996099536,0.9809947413940452,0.6342571485014319
217,0.9918814011220681,0.0254002370259645,0.43937623008428883,0.7082266561672849,0.9034522086090071,0.24887403133859787,0.18014580499879862,0.6487141039461942
218,0.8949140305120346,0.7207101294282503,0.607140066604231,0.16046997794701623,0.908460471767413,0.11279194470185483,0.9875284382024762,0.9881705608520562
219,0.16834996804036517,0.2511783949314458,0.529696009823743,0.16103551126966786,0.001966390259581674,0.4412119437644255,0.5026824097993249,0.7678948811502999
220,0.8557107883961429,0.5567226454077003,0.9720029442074763,0.44477726195009337,0.16506975243281952,0.9339015718356211,0.5623877038494832,0.9019864837666458
221,0.35619483903599236,0.008385080083523455,0.6788756515777431,0.6831473677971512,0.8602241021483178,0.965671984318059,0.10430910447196196,0.07067635370552738
222,0.7590254094160923,0.4515440714601502,0.904416138759971,0.40963749599962895,0.8962955591173568,0.13489009777602534,0.28280444803110527,0.9219719459676067
223,0.2503441471217168,0.6044668351126649,0.8707403290126055,0.9404791669621781,0.6977073695917059,0.1261406432112394,0.4876056126844678,0.5822944366144502
224,0.4073624363753735,0.3206060105995068,0.1659685987183973,0.6632797309121886,0.3199228702761918,0.3351192434045823,0.9125041183530778,0.015909436131477883
225,0.7827721597158648,0.6639481704535432,0.8119076021050051,0.13663690911258164,0.03224364563467974,0.096709525265949,0.47690622080201794,0.9584359854921098
226,0.8604654201235755,0.7862371483427073,0.38224508634529275,0.7428033984205543,0.9797884482125109,0.20881664082332996,0.15702674598037125,0.5535885943621373
227,0.12543412815677213,0.7827123176277574,0.1976782564496672,0.19929837173811438,0.8028616074772671,0.7915498304419268,0.7453995474329898,0.11612271933445906
228,0.6841567925993114,0.21515706827612502,0.4762796810625314,0.7424814620282072,0.9321022684175574,0.014808309832147537,0.33355169095234516,0.22500707339140702
229,0.07918202993392509,0.2048325593078988,0.08563661269761547,0.26666989301932364,0.066596650839985,0.4232012674618396,0.10445425396304009,0.514908208048875
230,0.12356934566771005,0.999069490694917,0.8828492930747874,0.007775795936175833,0.12535902830791945,0.704332633715514,0.6641235424700529,0.9647891509097037
231,0.35483359612178067,0.07115546709584142,0.1917159519007291,0.619025816758487,0.26914839649096556,0.11244600194706222,0.12800958284138053,0.487484124997408
232,0.9527880961798993,0.8965343632249301,0.9453838554886752,0.40857602887189226,0.3680377162935068,0.6580821194228479,0.5784136788378055,0.6184287116562015
233,0.872791039216017,0.7459181731111729,0.5825711694347478,0.6336860097734629,0.3264606511865763,0.5111553216543879,0.4414056763964769,0.6795821933516014
234,0.729935160738989,0.2864761089776259,0.452984969499139,0.646178649652666,0.764734574657559,0.4165803480258282,0.6692763091464471,0.5400333560543965
235,0.8581660400415003,0.28406793831291133,0.0018382303908697217,0.7372937245708138,0.5596949598272839,0.18624558391407497,0.3934336691774696,0.9079647966445893
236,0.7397794705805727,0.1746805594834383,0.9448949996568086,0.2622242712388949,0.6738445057331425,0.7290143589410514,0.31055652836999925,0.16890557597600697
237,0.395483657969001,0.5781974760515006,0.6925420297676594,0.6202113704732473,0.8768208153252224,0.5833281303811578,0.4259664880636701,0.7991773070406603
238,0.2900502770927008,0.9492868599994434,0.6799917520106646,0.9031799651561639,0.6410846676951899,0.04291087470023147,0.7290731590361725,0.14986834144014471
239,0.5704075315725193,0.034744109660398204,0.768990345373775,0.6506352883695776,0.30307925240624345,0.6074533029232299,0.33162353690639257,0.9999413709525448
240,0.6783584323113528,0.004429630442117083,0.8775195362442086,0.9045127435306368,0.8306519420986986,0.22469755591817497,0.3462318102096691,0.6771381317882613
241,0.7045990031388298,0.8448286456452022,0.6269597352223925,0.05738188187499349,0.4840743285210407,0.5418882484088888,0.1558135475781519,0.19487247035116628
242,0.5257697348447443,0.6465212288209506,0.6645112606718505,0.7487401861646269,0.8872009248130375,0.6503499493103942,0.24393355149605211,0.7647016098165206
243,0.8451018885973498,0.32469267277784064,0.4225337829227588,0.8965172339198403,0.892187024616185,0.8659478901157884,0.4683685010240739,0.8525450661300896
244,0.9179983741023165,0.27779078846574234,0.25082514013201496,0.9903557645156136,0.6434564906018772,0.38687257697098665,0.7468322104234859,0.6976847926191188
245,0.05229538860721683,0.8053333188409545,0.5938364938993882,0.03998901590260828,0.45275401391086945,0.5838794245434314,0.8993076334026731,0.5961859350333494
246,0.8086828776118722,0.7523268841812648,0.722920645848319,0.630766435512576,0.12313774362635055,0.13529842658105662,0.8138188006770973,0.9845748383854743
247,0.6699939386264991,0.34930475696784635,0.20194217727582797,0.3494929367950601,0.8981666398167226,0.5763568853616944,0.6881391604038808,0.38732541169311807
248,0.4481562369757073,0.8655308342678545,0.5238183805020095,0.9195979777159237,0.3365982018251489,0.4099423762818388,0.39583917223780807,0.04708497242896015
249,0.7995769675063295,0.19851984309241266,0.5626232365604783,0.2036832919631376,0.840509317013945,0.3642618114403007,0.27460874258316414,0.47293096021591075
250,0.8972933228196048,0.8752413731289543,0.017531092392223835,0.4257143006558679,0.2192217275230326,0.10933857172273165,0.13463731266268963,0.45027987180707296
251,0.08441713208095847,0.514483416561717,0.21277347016660886,0.6225740650550453,0.662603802507976,0.181523853756691,0.466569876553692,0.21051253618704202
252,0.5878506284164775,0.168104956088452,0.3338641802010145,0.49488116541573335,0.24367783180724478,0.7501820743835351,0.2774243873814265,0.3831271868913103
253,0.9021755140909835,0.3802687809670765,0.998661564727504,0.2632961798692971,0.23962186871577273,0.1490002878585307,0.4107903044555786,0.45477816057009024
254,0.3072567653082773,0.2173404415775797,0.5868866613960735,0.32492177327684013,0.77935450441928,0.8192095671881123,0.8276123993902351,0.13224796818738127
255,0.8835825019244182,0.27181895162852787,0.46518010778652874,0.12737785749334463,0.9879847277390499,0.8026254451374955,0.7735275230271856,0.14723307522631446
256,0.46395936707666663,0.01398036959719029,0.8946081126865758,0.11711687772345813,0.3406154729644899,0.7423255439250789,0.7400462965944136,0.9075977894073124
257,0.4162156035846636,0.45486856678252785,0.6307559317919162,0.8138102185101362,0.8893083310957428,0.37292665763008837,0.559929071182437,0.09242837708552831
258,0.46635092417302504,0.42119089588822023,0.6363604385222189,0.49429195728448383,0.8605082424046244,0.10351612172359559,0.5450179923577236,0.4179406975394514
259,0.753302628257124,0.028859275016445918,0.3994410720178386,0.7626006372468973,0.5189313443295789,0.3984910869549607,0.42174791741249096,0.9020431048821864
260,0.25481519432427113,0.1555530758192557,0.5070439037185117,0.006316159126537713,0.30668199728914103,0.16296309966317812,0.30490906562639997,0.9129845106917197
261,0.31057649193608905,0.18855469709078176,0.9850795907426511,0.020211027824467265,0.8724391430407645,0.10020960006108304,0.027332299700028373,0.9196902149078944
262,0.4546342015420006,0.1399702570744289,0.6169097792679983,0.8354342763055551,0.0025792860036516485,0.48008489599372683,0.016627796413609564,0.38610509330956666
263,0.8977104271918186,0.6400252091092672,0.5112877577108967,0.6372106818963248,0.42238906295370415,0.5839235500199016,0.9523659138326385,0.6508515945072655
264,0.5458600700880398,0.8150589512977637,0.7512496110929345,0.24510308475700082,0.13521979667341022,0.20939128521343864,0.2589104957839058,0.3879679698229793
265,0.8042375219303589,0.3860806056514203,0.44747452123299714,0.228405906455302,0.08161369943668373,0.02263367625958146,0.2247108304840476,0.010417795421125864
266,0.39003684918100434,0.857969558522473,0.5001352300345514,0.010423603784551427,0.7459569698090351,0.18045786130971508,0.2026239846041369,0.49716855151213424
267,0.015143578505249944,0.6153764245058717,0.11051669711215506,0.7128546712411609,0.7841994781477762,0.008558587071643031,0.8238728038699569,0.6250131289978764
268,0.1432027007848895,0.8974028698394518,0.5074414785617454,0.012757455297900067,0.23572567860461602,0.6276562202601085,0.3321301129108253,0.22484622107739038
269,0.9532169218698309,0.5757297546844934,0.6217292210277725,0.4736437221047878,0.4509035593448716,0.2557826609664321,0.9514956557395393,0.4740359124612503
270,0.37374304319211515,0.823320933947764,0.653030242527986,0.25661036197760767,0.22856164415929603,0.6791226517416546,0.7991362691830773,0.15676357995664592
271,0.34372481733802374,0.9872346793807479,0.15686914084829362,0.22314751387767973,0.318163751640851,0.08928151867007472,0.02032651884933534,0.06704700687523513
272,0.713126603273071,0.6059554266592906,0.408557768492254,0.06803893153066554,0.6524347299220628,0.7838260914477826,0.8508356437247526,0.14302910931938673
273,0.1544230714527569,0.6026873444439867,0.7481001721324336,0.55736634999264,0.36430247930008663,0.5448349612566226,0.3285872426651478,0.14800148656689416
274,0.1455652242165134,0.5937997340246384,0.5090381161440265,0.8524208535509491,0.5592513207146281,0.8791109259901709,0.6540061902613761,0.8796115620435456
275,0.3669231764435008,0.4385746528515174,0.8572344054820219,0.3606265494815609,0.7498046371074362,0.21887675451518795,0.5396167697023075,0.7916009855675308
276,0.30921896399448556,0.6641650826230948,0.04369620157938214,0.2521996551328729,0.5019004674442618,0.5495268576368385,0.3953404457443004,0.27404890813020955
277,0.06720476590654634,0.5831389131368587,0.591091645415932,0.7162122747719906,0.695019495954748,0.16799350665857282,0.8749730086200854,0.15541079159875737
278,0.5341396766894032,0.5950213787230876,0.31175709056904444,0.13038455659247838,0.17525712329636622,0.12358874589866475,0.8832163338218545,0.4137607261207913
279,0.6441019270683093,0.08417002086043002,0.46184719369263727,0.7475238855118173,0.6953912849555699,0.9233239977763241,0.04760455744406622,0.7369527939636329
280,0.7268930289267622,0.36404891854139354,0.7469907278199925,0.6487999367050763,0.898038528659877,0.6785830002511639,0.49371856731911434,0.38051011139694524
281,0.8344504464011143,0.9738251770099943,0.7115372599598309,0.2289469872261315,0.9928800879355012,0.5586462980261295,0.1684417656578313,0.2677551294525313
282,0.06861819564310057,0.07501216193274496,0.45883756118393837,0.1665791810587599,0.811945823879569,0.31456654563845354,0.31918899832355463,0.7117198561702606
283,0.2857097987859851,0.5837621000691037,0.003058680591693008,0.7373260752497535,0.21951392606533193,0.8134908248189934,0.36858150330452355,0.9452592236376933
284,0.7696258888538529,0.4743143416825899,0.12438322949714953,0.24264898829721693,0.9005631600748677,0.36724425545176553,0.509007237157294,0.7577126899867304
285,0.9040086899280262,0.2506338952526982,0.8522033634782864,0.817116554732022,0.8051226921858281,0.428233587191165,0.40335979756992946,0.8854631474628869
286,0.01554969981201948,0.5140098709748177,0.632609737913718,0.9539279866874838,0.45563523391051286,0.46784422863089437,0.410568709206505,0.029152238456163992
287,0.5376973839355603,0.6987187562290179,0.2518712591426441,0.8356626210830486,0.3780170073965231,0.1092840581596699,0.6574537343038799,0.008080622100990253
288,0.30727777984115456,0.17054777872659888,0.6827968296927438,0.8241456572391109,0.16705339822854315,0.024023450520315848,0.6757084893088298,0.8433758578068734
289,0.9326776725026419,0.6195765827047034,0.37606947408086766,0.5970899248928586,0.12599237268967312,0.6674961201608702,0.6552558297505933,0.979842028942779
290,0.06383103187419226,0.4820345064425394,0.9240139079715092,0.1555587567440545,0.5098132010003809,0.71618537758261,0.42351172935199377,0.6762636587450094
291,0.49554691508753723,0.38493288875642484,0.5612219343711764,0.34599557183541896,0.519933694090516,0.6820839929251566,0.45685041785939184,0.03475392402883615
292,0.7734084697712578,0.49029821729249834,0.0657948491721172,0.22977242599317793,0.7209667368408528,0.5380581607741446,0.22219292619963638,0.524668524190111
293,0.761308945534999,0.6757132721745088,0.3141755770432415,0.6303015685403507,0.0668790052001823,0.18052114250822093,0.1809219279779688,0.25181320322346823
294,0.9305062593900711,0.7867975428300549,0.1290824913373002,0.4935772440027283,0.40789990440438606,0.8306261489949344,0.6670780743049587,0.6083495022569212
295,0.8401701823867351,0.16908328480266566,0.9968856867355071,0.6112878724677325,0.4363270721125674,0.06020613608890113,0.17048750863464968,0.16114578313649985
296,0.6327294600701864,0.6358230235090391,0.7900985014108887,0.10469337783065158,0.22423584292143328,0.03333975343137818,0.17023041950615048,0.8250688233408535
297,0.42710376339056,0.7120735743324238,0.8342914305425585,0.779248695535066,0.0725310495622199,0.13637573384211232,0.46278813436006794,0.7406094783370408
298,0.43897001520555434,0.1428360920961328,0.11428156990462157,0.16611778335250704,0.4249432949856915,0.9736730780880508,0.6003926945559687,0.7477679620668
299,0.582646084458841,0.8065635262895295,0.552629508828541,0.5715689848189243,0.9236414541675965,0.4234488066390195,0.8902772648117898,0.5990039443240976
300,0.04900768504969155,0.28565394366911845,0.07083122525582974,0.837501576161553,0.4151466251965784,0.5834068005566292,0.8280535339785375,0.32727595411066657
301,0.5770643114563949,0.21524633745851163,0.6007593906554011,0.7641849892538246,0.4711595152064416,0.5422428739004,0.4176205850044754,0.7316473795810108
302,0.8466815817116672,0.33485975745581165,0.12722414581845898,0.5594328036921519,0.8592196840557906,0.227641699700035,0.14762210702342782,0.9733021607505158
303,0.2580961188757186,0.38592873754000256,0.9094698202824779,0.7209516852660618,0.3124503554602249,0.19526582462758935,0.6395475342895502,0.35192515221162246
304,0.3557916147386775,0.8005149227859137,0.9986915339617344,0.7185045157471227,0.12235405839311186,0.8518292289631839,0.3480660386352803,0.4940439453308372
305,0.7428636423282491,0.21717662081979938,0.7640834465328765,0.3873679318066702,0.39538512662242586,0.3022896959204151,0.45010484393808203,0.5380474181657492
306,0.6685583640127892,0.19466601895063573,0.16988427404715378,0.24276448893872804,0.8548021602648845,0.28687775971078733,0.7133337075942675,0.03956753113021538
307,0.4654812806339803,0.5240313654342031,0.8927403507853192,0.8850431906691059,0.3170601467878781,0.1933316980000187,0.8789377213330393,0.1892853340892573
308,0.8215377790606951,0.6114883054953144,0.9607167462545274,0.7874743409658258,0.3063326844976775,0.05400783360460404,0.5821689612763362,0.5641598210388984
309,0.9794669577686155,0.20295973127022526,0.6059183820255756,0.6406094990716993,0.37157726957677994,0.6490084116983327,0.6235013347059348,0.40185179172100527
310,0.20890273095583134,0.9924281170780335,0.4719745626177947,0.05420749180341411,0.681338032461721,0.3034498478107098,0.2699695488849504,0.5479975389313235
311,0.17147646988944532,0.956394659399589,0.16088178836774492,0.518338931424245,0.7360935180401895,0.6977654587521444,0.10849862880696781,0.7146961393562731
312,0.02469212518359054,0.9437401045960152,0.20350869622046808,0.6331831248338529,0.7593387746042144,0.19981976647978705,0.3034382944284594,0.3716754113035703
313,0.12585175882539035,0.5849374890805552,0.04850911656846002,0.5603765515539824,0.22496632490455537,0.4788195403707136,0.15911488066029922,0.39729060596572685
314,0.23911074942976362,0.43087283074990834,0.3823864104172484,0.7675401508045341,0.9237938663379971,0.30274409716957207,0.24291169693682413,0.8454208699068341
315,0.6965697290372419,0.4426528998324748,0.303835600345007,0.314382256623188,0.7824908020996661,0.7136917614521511,0.17492169505527577,0.6333550335012464
316,0.19253248314614424,0.04567909674836845,0.39104926696149755,0.7794610885281668,0.7593931591164876,0.9581072901880521,0.13394752713549807,0.9983722957505015
317,0.05524896039680016,0.3493678147030095,0.9259697833158365,0.003002577833199238,0.12344778840873816,0.41047998315662726,0.7140048811134355,0.2295915136051091
318,0.4698166271776557,0.29451256563278405,0.3779947441024092,0.13690327172104644,0.6821546655467414,0.9948225341616368,0.7237325557084959,0.29110876509822137
319,0.3442785302685235,0.7136094653343721,0.26737308073361565,0.2717850082504212,0.6909299194836025,0.5010851506366939,0.16005134402628207,0.3412290460481603
320,0.7290844496544405,0.4839603295287537,0.4922208594409977,0.9115312125418594,0.5631402374127314,0.7712154862869964,0.22944248687616053,0.7918992483774757
321,0.5895035080710557,0.04216998255136262,0.3162424788692303,0.49472455607740073,0.049316601239412616,0.7489740806605663,0.8370218620611797,0.7940413703630105
322,0.6377396963926966,0.8154513371569576,0.27647999494103015,0.803302999892636,0.8540040297099922,0.9415302479403784,0.04797748866429152,0.5904853522617719
323,0.5710394995123039,0.7680847376091938,0.8813581993623006,0.7439247309212433,0.46046316123190156,0.047977810512602526,0.23130529614823336,0.9152327347494394
324,0.757939323898879,0.13534444601165907,0.37291303816415144,0.8358972627411333,0.20199424616211392,0.5882334585483839,0.09215193812400024,0.9555507454356943
325,0.8485759461863853,0.922598928676226,0.11019369896623898,0.07348376770408993,0.15552336651046794,0.1396154207341398,0.9657183166176844,0.6947402982599031
326,0.2483693643847431,0.010654283704980672,0.2646055555427125,0.19545166704169947,0.2758899504810266,0.5784474214479969,0.10404369390319301,0.4183177827525184
327,0.13403481267868,0.6363120184979326,0.8926322910134888,0.4699184228268217,0.3124187206698378,0.35497228025976935,0.021598891489130856,0.8132319925691786
328,0.24991360048316347,0.4010550241658295,0.6810224162667241,0.2364164454455504,0.7954299434855622,0.2132745954178914,0.8293525559204787,0.16833820151560586
329,0.9017034038231754,0.8916986048536243,0.7767452369701038,0.961741405525505,0.28644059245999853,0.754759403372697,0.25495715296189236,0.7120251492324401
330,0.9872385245087415,0.4781447339462318,0.7857971777788315,0.7276614097683617,0.024108758145277687,0.49878651171667365,0.6856271107805365,0.5817216877738703
331,0.5693910260330315,0.8219107773048143,0.06073948070230539,0.7716824677855336,0.656386463428035,0.13387076169309298,0.19880180281361248,0.7713210200675922
332,0.7794069942957189,0.17200947043652326,0.8511589245584659,0.6342018380378777,0.46508853510692316,0.4533765251212216,0.18033524899586784,0.3400734249140286
333,0.2919071318880263,0.5541508927123175,0.4911494901642446,0.8743397645667954,0.5389790219609333,0.4588508260078499,0.5644504556700343,0.6490559466505263
334,0.07512686920035061,0.9654238545025188,0.3409988272515272,0.2097055971199011,0.4453094832439256,0.33636543611567793,0.4503944373609854,0.3707882055476066
335,0.8545548076248567,0.9359273404991248,0.2606689707504344,0.25283425494562506,0.14912658190573258,0.6450048234594209,0.12078780833119973,0.21890918618489041
336,0.6795426758860417,0.6703900304580074,0.9387722152670991,0.38485256015338076,0.1480275261035796,0.827354668297368,0.7063910168705863,0.5624193688326653
337,0.03243419960934124,0.08022520665145616,0.3196335871966315,0.9564117303946809,0.6805161513319691,0.3706414550490238,0.3749716533188886,0.8396398047262976
338,0.15964551364515644,0.10198075581169941,0.3485252738207729,0.1853740053677243,0.2625539700332671,0.19690398712500745,0.23229957174286686,0.6586214988557522
339,0.9537586214327384,0.3489283566179209,0.5054998389838479,0.8090056107886694,0.7502789369473913,0.4709837037176884,0.9690575509766328,0.8557039995310958
340,0.5354118409786882,0.3962212895127507,0.8209296149816777,0.0668531068639906,0.6492260792963552,0.25351209082100945,0.06305202041678704,0.7342504324664423
341,0.2473539969316899,0.6079556383902762,0.6528153722965814,0.0647777917589305,0.9030614972631196,0.08216292325594565,0.8492036281029525,0.27573298298868165
342,0.6951908364451821,0.6746192171057818,0.02923161414959785,0.5921794712976475,0.17212745120636608,0.9096711074239826,0.8093967069462519,0.7714385681973162
343,0.6931441827969046,0.8261209416733379,0.8662431645408785,0.44382632454651927,0.5745301757847585,0.06550077639329643,0.8727535260096365,0.15694081423044126
344,0.9746186023172541,0.8893087981898797,0.25046629172864,0.11640699051429249,0.5876450671790755,0.234421058517564,0.20537127803891275,0.1611683832430214
345,0.6768899990081028,0.8219938127091425,0.8129034364947443,0.2622275780189848,0.4399311715945039,0.9066194853461529,0.7761516723596729,0.7922422937515672
346,0.7190157171506448,0.7741767336749558,0.5929898517732445,0.4828725704988207,0.10870605828737379,0.680664456535058,0.497879063992236,0.44908250706731057
347,0.35680610575033544,0.6387306700927184,0.2323300215000237,0.1489711880683522,0.31394874256277805,0.3447990891420307,0.7425074251689063,0.8780592535411234
348,0.7388174463190391,0.1055881287838295,0.11352288031236091,0.7118158158303374,0.2012143124704453,0.025097911276120488,0.896363845527798,0.042539093964548136
349,0.735971866424685,0.7908147738671635,0.9616304478037443,0.5549304537030353,0.8711959519785918,0.26669225294060206,0.12148720976410965,0.49014550387854205
350,0.9291945060923881,0.4131195361666975,0.3848676965401139,0.16706436128628577,0.280380910245577,0.4473072754707189,0.6520297877215245,0.27995114176350644
351,0.9264647584946403,0.10928739335139714,0.3037921867746205,0.22771745694882084,0.9814759043526566,0.7411630654479716,0.567069846389828,0.4842042333412754
352,0.7839499133863663,0.8834612879579062,0.3774819877544767,0.8577152962413297,0.8231514316118163,0.6924938052505312,0.3212609466656462,0.8003990535576245
353,0.9774550671777589,0.44124105221660637,0.6445880995355494,0.07846866585362255,0.844850048086817,0.3530378864727032,0.7863067039842475,0.06639800741057966
354,0.7769782571689212,0.7777787883934844,0.7296476743259181,0.5418495934512658,0.38569850667936356,0.3631873609878289,0.8470941190580034,0.3479904508421915
355,0.8415432024967673,0.9806551755832645,0.9964624722970108,0.09471612006974006,0.8542849693132541,0.6668699809164584,0.9033029402406458,0.37048605882507657
356,0.48339965748149005,0.6774572775103779,0.897175729886114,0.5522973157752042,0.9924764337414461,0.6034455316320135,0.23093748188007446,0.8087023408718071
357,0.1400512856314129,0.3208887109682361,0.3987880538044981,0.18050152394413121,0.3358337115379383,0.5208032826722763,0.6062183165079181,0.6125067923482044
358,0.5641655220823869,0.7671908003099396,0.24611549039659575,0.7599407379019479,0.14008617300062065,0.28395444199174225,0.11604448988062999,0.37264673970196893
359,0.563276665293922,0.12810477260934605,0.00021478672266905807,0.2685999013165994,0.6568147882866943,0.010585863099589088,0.6360883846821302,0.6373959522498391
360,0.2337374454369877,0.5926502158028163,0.38125505722689745,0.8205387893300211,0.6202680213812812,0.3249905409460392,0.6390302098219173,0.5615766946249439
361,0.7237761781755995,0.5729411149931569,0.4050390574012257,0.6323297060878096,0.08173399691584549,0.6730444530438652,0.6644137950888366,0.7884256500572062
362,0.36711908926878833,0.08213136367767793,0.5728443259254183,0.539995991322519,0.6129964803816345,0.04848793690504172,0.33263179278380217,0.31688894845837523
363,0.5496583623050437,0.5197335238377835,0.23181964970749602,0.7043594762506579,0.8309446759252689,0.60241417905877,0.845525694749234,0.4294939154078308
364,0.021360416916479497,0.9945981687193086,0.4617760446384156,0.6010121337616493,0.5555256333899286,0.11215417597132082,0.15115470845057055,0.4074739321420163
365,0.8157448189771626,0.2677790517649786,0.9111188184579233,0.7394234987971533,0.7716998547805399,0.08380820215296325,0.983389458690636,0.11814351530066292
366,0.12244786692323983,0.6754535929965851,0.13938448250327007,0.8649445555087277,0.3087517005772117,0.1990556460871381,0.011800133854508177,0.1679821849753529
367,0.5195343683556864,0.5219178765805236,0.6978370505777348,0.33579354359505376,0.925020912913964,0.7233367491106175,0.031002247066274746,0.901482475509328
368,0.818774374055257,0.8728842589974866,0.6801833358414735,0.48709177734503484,0.4102635296113376,0.24415844605620862,0.7045504644295054,0.05706371397049237
369,0.49330362132995265,0.038006933315625324,0.2579203662512266,0.8200998306567902,0.8116847433477491,0.11456882981422778,0.3895001398858329,0.3835514489857267
370,0.20236371948797516,0.36787402628493526,0.6243527967396606,0.9990300978899217,0.1619734486126746,0.9080994844883726,0.10922669657790662,0.0001501995285819735
371,0.8099947172011387,0.8330854468614579,0.7295922410313579,0.7817396226700667,0.2595303438502269,0.5203623661683952,0.1712967778659401,0.1666591245689658
372,0.8057919490563759,0.20712372633041776,0.41679697594727083,0.11080226186149333,0.9787207545114106,0.41632891602643896,0.22813985907784384,0.9123001177336149
373,0.4947384457087265,0.6285176652027126,0.9278421041881789,0.622454224873438,0.682381619569874,0.0048846353723139835,0.600424078810022,0.14632577797773572
374,0.03236087786710573,0.9140333688660619,0.19663438409255118,0.33619826209129755,0.9743826553977725,0.008034322022119955,0.7829094223899595,0.16975714315213541
375,0.42143253101390143,0.4573460476704946,0.10600041211002353,0.9850424377371875,0.7043821506278486,0.4939665651398144,0.7593722938791441,0.8800265352630653
376,0.07963758096218454,0.264241104291837,0.7457587066369065,0.4665581282840391,0.3621056439755619,0.03707429314424637,0.9735891368226222,0.7440413561846796
377,0.5628002873867658,0.16217270505920744,0.4164251948656724,0.7533227029913796,0.8222576832874137,0.01620628114510747,0.5927707307305531,0.7704253463642756
378,0.6798305241563779,0.19509305857349124,0.6831866758286971,0.2522285789332418,0.694957729424269,0.2458619530531455,0.4723060803933963,0.21368256794134177
